사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도,poster_url,tmdb_id,tmdb_type,genre_names,genre_ids,overview,original_title,vote_average,runtime
K16049-A-012,IC-P-0142,벼루 송도점,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,인천광역시,연수구,인천광역시 연수구 송도동 20-22 송도푸르지오월드마크 1단지 102동 2층,인천광역시 연수구 컨벤시아대로 50,37.3979297,126.6513587,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-013,SU-P-0439,국가기록원 서울기록정보센터,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,서울특별시,종로구,서울특별시 종로구 적선동 156,서울특별시 종로구 새문안로5가길 28,37.5744647,126.9735905,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-014,JB-P-0393,전주지방법원,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,전라북도,전주시,전라북도 전주시 덕진구 만성동 1258-3,전라북도 전주시 덕진구 가인로 33,35.8425746,127.0747423,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-015,GG-P-1323,차의과학대학교,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,포천시,경기도 포천시 동교동 198-1,경기도 포천시 해룡로 120,37.8571068,127.1380283,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-016,IC-P-0417,일신자동차매매단지,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,인천광역시,부평구,인천광역시 부평구 구산동 7-4,인천광역시 부평구 무네미로 521,37.4825342,126.7520279,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-017,SU-P-2142,신세계단체복,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,서울특별시,중구,서울특별시 중구 신당동 140-33,서울특별시 중구 다산로44길 61 2층,37.5652213,127.0203983,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-018,GG-P-1473,풍산주물,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,하남시,경기도 하남시 풍산동 266-2,경기도 하남시 청뜰로 55-35,37.5448624,127.1859174,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-019,CN-P-0236,충청남도 보령시 천북면 학성리,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,충청남도,보령시,충청남도 보령시 천북면 학성리,,36.4546612,126.5033302,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-020,GG-P-1150,원방스튜디오,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,파주시,경기도 파주시 하지석동 437-4,경기도 파주시 하지석길 60,37.7557763,126.743707,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-021,GG-P-1125,용인시청,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,용인시,경기도 용인시 처인구 삼가동 556,경기도 용인시 처인구 중부대로 1199,37.2406119,127.1777838,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-022,SU-P-0734,도봉구의회,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,서울특별시,도봉구,서울특별시 도봉구 방학동 720,서울특별시 도봉구 마들로 656,37.6686442,127.0470947,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-023,CN-P-0207,천북면사무소,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,충청남도,보령시,충청남도 보령시 천북면 하만리 130-16,충청남도 보령시 천북면 홍보로 462,36.4786897,126.5270412,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-024,GG-P-0960,아시아출판문화정보센터,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,파주시,경기도 파주시 문발동 524-3,경기도 파주시 회동길 145,37.7083673,126.6867718,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-025,GG-P-0812,성구운수,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,경기도,남양주시,경기도 남양주시 진접읍 장현리 6-2,경기도 남양주시 진접읍 금강로 1657,37.7382198,127.1942882,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
K16049-A-028,JB-P-0274,용동오거리,재심,2016,K16049,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/16049,전라북도,김제시,전라북도 김제시 신풍동 용동오거리,,35.7908909,126.9000277,https://image.tmdb.org/t/p/w185/jxUXdfg9KSQou27MbOF484hl6At.jpg,435821,movie,"드라마,범죄","18,80","대한민국을 뒤흔든 택시기사 살인사건 발생!  유일한 목격자였던 10대 소년 현우는  경찰의 강압적인 수사에 누명을 쓰고 10년을 감옥에서 보내게 된다  한편, 돈도 빽도 없이 빚만 쌓인 벼랑 끝 변호사 준영은  거대 로펌 대표의 환심을 사기 위한 무료 변론 봉사 중  현우의 사건을 알게 되고 명예와 유명세를 얻기에 좋은 기회라는 본능적 직감을 하게 된다.  그러나 실제로 현우를 만난 준영은 다시 한번 정의감에 가슴이 뜨거워지는 자신을 발견하게 되고  현우는 준영의 도움으로 다시 한번 세상을 믿어볼 희망을 찾게 되는데..  다시 심장을 뛰게 만들 진심을 만나라!",재심,6.9,119
